0,1,2,3
"CamSur buy-busts yield over P500,000 worth of ‘shabu’","LEGAZPI CITY – Philippine Drug Enforcement Agency (PDEA) operatives on Friday confiscated some P510,000 worth of suspected “shabu” (crystal meth) from four alleged drug pushers in separate anti-illegal drugs operations in Iriga City, Camarines Sur.PDEA acting regional director Christian Frivaldo said authorities first arrested Ariel Regaspi, 40; Joan Sabanal, 28; and Alicia Mae Dice, 19, in buy-bust conducted around 2:45 p.m. inside a hotel room in Barangay San Isidro.The suspects yielded 50 grams of suspected shabu valued at P340,000.Subsequently, Frivaldo said Francis Manuel de Lima, alias “Bong”, 39, and resident of Barangay San Agustin, was arrested around 5:10 p.m. after being caught selling the illegal drug to an undercover agent inside an apartelle room.PDEA operatives seized from De Lima some 25 grams of shabu placed in seven plastic sachets, worth P170,000.According to Frivaldo, the three suspects earlier arrested were drug couriers who reportedly get their supply from De Lima, an alleged high-value target in PDEA’s drug watch list.All suspects were detained at the PDEA detention facility in Naga City. /kga",2018-09-28,https://newsinfo.inquirer.net/1037335/camsur-buy-busts-yield-over-p500000-worth-of-shabu
8 alleged drug personalities fall in Camarines Sur buy-busts,"LEGAZPI CITY — Anti-narcotics agents arrested eight suspected illegal drug personalities, including a police officer, in separate drug operations in Naga City and Camaligan town in Camarines Sur province, a police report said Thursday.In Naga City, police operatives nabbed Menardo Bongon, alias “Bong,” of Pili, Camarines Sur after selling a sachet of suspected “shabu” or crystal meth in Barangay (village) Sta. Cruz at around 3:11 p.m. Wednesday. Police also arrested Elizalde Pama, alias “Poto,” of Barangay Triangulo at around 9 p.m., also Wednesday, in a separate buy-bust.Meanwhile Edgar Boquio, aka “Edgardo Archivido,” 32, and John Robert Campomanes, alias “Banono,” 27, both residents of Barangay Triangulo, Naga City, were held after selling a sachet of suspected shabu during a buy-bust in Barangay Peñafrancia at around 12:25 a.m. Thursday, police said.In Camaligan, Police Officer 1 Jorge Dorero, 27, a resident of Lupi town, also in Camarines Sur, was caught having a pot session with Camaligan residents Wilbert Grejalvio, 38, Bethoven Alipante, 43, and Froilan Vergara, 35, of Barangay Bagumbayan, Naga City.Police said Dorero is a member of the Lupi Municipal police station and is reportedly on absence without leave (AWOL).The raiding team caught the suspects having a pot session at Grejalvio’s house at Barangay San Juan at around 11 a.m. Wednesday. Police officers also seized three medium size plastic sachets with suspected shabu, lighters and two pieces rolled aluminum foil. /muf",2018-09-27,https://newsinfo.inquirer.net/1036815/8-alleged-drug-personalities-fall-in-camarines-sur-buy-busts
South Luzon activists launch simultaneous protests on 46th anniversary of Martial Law,"SAN PEDRO CITY – Activists from various sectors launched simultaneous protests across Southern Luzon on Friday against state repression and failed government policies akin to what they say is a “de facto” martial law existing today.The activities, all in line with the 46th anniversary of Ferdinand Marcos’ declaration of martial law, started with an early morning mass at the St. Paul the First Hermit Cathedral in San Pablo City, Laguna.At the University of the Philippines Los Baños (UPLB), about 300 students attended a forum dubbed “Magkaisa, Labanan ang Diktadura,” Friday morning.“(The forum) features the history of UPLB under the Marcos era and how (the situation) is parallel today under (President Rodrigo) Duterte,” said Casey Cruz, spokesperson of the Bagong Alyasang Makabayan-Southern Tagalog (BAYAN-ST).Under the Duterte administration, Cruz said Southern Tagalog, including the Bicol region, saw a rise in human rights violations, placing it second to Mindanao in terms of military atrocities.Historically, she said, Southern Tagalog also served as a “laboratory” of the government’s counterinsurgency or militarization programs before they were implemented elsewhere in the Philippines.Similar protests and candle-lighting for martial law victims were also held in Bacoor City, Cavite; Antipolo City, Rizal; and in front the Army’s Southern Luzon Command headquarters in Lucena City, Quezon.In the afternoon, contingents from Laguna and Batangas provinces were set to converge for the regional “salubungan” in Calamba City, Laguna.Activists are gearing to burn a large mural of Marcos, Duterte, and former president and now House Speaker Gloria Macapagal-Arroyo.Cruz said they were expecting “a thousand” people to join the afternoon mobilization representing the workers, farmers, women, and youth sectors.",2018-09-21,https://newsinfo.inquirer.net/1034780/south-luzon-activists-launch-simultaneous-protests-on-46th-anniversary-of-martial-law
"Shabu worth over P400,000 seized in Legazpi, Naga buy-busts","LEGAZPI CITY – Anti-narcotics operatives seized P453,600 worth of suspected shabu (crystal meth) from five suspected illegal drug pushers in separate anti-drugs operations in the cities of Legazpi and Naga, a police report said on Friday.Arrested on Thursday were Christian Tan, Jhoper Blanca, and Eloxor Blanca, all residents of Barangay (village) Peñaranda in this city.Chief Inspector Maria Luisa Calubaquib, Bicol police spokesperson, said operatives implemented a search warrant at the suspects’ houses at 3 p.m. and 4 p.m.The operation at Tan’s house yielded 25 grams of suspected shabu contained in eight sachets with a street value of P183,600, while the raid at Blanca’s residence led to the discovery of 11 sachets also containing 25 grams of suspected shabu worth P170,000 with several drug paraphernalia.In Naga City, Dennis Chiu, 37, a restaurant owner and resident of Barangay Concepcion Pequeña, and Jeric Buñag, 41, of Barangay Triangulo, were arrested on Friday in separate drug buy-bust operations, Calubaquib said.Police caught Chiu selling suspected shabu worth P100,000 at 12:24 a.m.Buñag was arrested while selling a sachet containing suspected shabu to a police poseur buyer in Barangay Triangulo at 3:54 a.m.",2018-09-21,https://newsinfo.inquirer.net/1034742/shabu-worth-over-p400000-seized-in-legazpi-naga-buy-busts
"15,000 storm evacuees in Bicol go home","Evacuees pack an evacuation center in San Mateo, Rizal, to escape the effects of Typhoon ‘Ompong’ on their town on Saturday, Sept. 15, 2018. In Bicol, some 15,000 evacuees have returned home after the storm left. INQUIRER FILELEGAZPI CITY – At least 4,022 families or 15,205 people who sought shelter in government evacuation centers in Bicol during the onslaught of Typhoon “Ompong” (international name: “Mangkhut”) were allowed to return home on Sunday as the weather normalized, the Office of Civil Defense (OCD) said on Monday.Claudio Yucot, OCD Bicol director, in his report to the National Disaster Risk Reduction and Management Council (NDRRMC), said the decampment began Sunday after consultation with the six PDRRMCs.Yucot said Ompong dumped moderate rainfall in Bicol which prompting disaster authorities to carry out preemptive evacuation of villagers vulnerable to flooding, lahar and mudflows, and landslides.The OCD report said the preemptive evacuation was reported in Catanduanes (1,140 families or 4,861 persons), Albay (2,126 families or 7,275 persons), Sorsogon (83 families or 423 persons), Masbate (247 families or 936 persons), Camarines Sur (200 families or 853 persons), and Camarines Norte (226 families or 857 persons).Meanwhile, the Philippine Coast Guard (PCG) allowed some 1,370 passengers stranded in major ports in Bicol to sail on Sunday after the weather bureau lifted the storm signal in the region.Rain spawned by Ompong caused various river channels to swell and overflow. It also triggered power outages in the Camarines provinces, the OCD report said. /cbbInquirer calls for support for the victims of typhoon Ompong
Responding to appeals for help, the Philippine Daily Inquirer is extending its relief to victims of the recent typhoon Ompong.Cash donations may be deposited in the Inquirer Foundation Corp. Banco De Oro (BDO) Current Account No: 007960018860 and Swift Code: BNORPHMM.Inquiries may be addressed to Inquirer’s Corporate Affairs office through Connie Kalagayan at 897-4426, ckalagayan@inquirer.com.ph  and Bianca Kasilag-Macahilig at 897-8808 local 352, bkasilag@inquirer.com.ph.Inquirer calls for support for the victims of typhoon OmpongResponding to appeals for help, the Philippine Daily Inquirer is extending its relief to victims of the recent typhoon Ompong.Cash donations may be deposited in the Inquirer Foundation Corp. Banco De Oro (BDO) Current Account No: 007960018860 and Swift Code: BNORPHMM.Inquiries may be addressed to Inquirer’s Corporate Affairs office through Connie Kalagayan at 897-4426, ckalagayan@inquirer.com.ph and Bianca Kasilag-Macahilig at 897-8808 local 352, bkasilag@inquirer.com.ph.",2018-09-17,https://newsinfo.inquirer.net/1033183/15000-storm-evacuees-in-bicol-go-home
Close to 800 residents flee ‘Ompong’ in Bicol,"LEGAZPI CITY – Some 766 residents in the provinces of Albay, Catanduanes, and Camarines Norte had to leave their homes Friday as Typhoon “Ompong” (international name: Mangkhut) dumped rains in Luzon since Thursday night.Mayor Ann Gemma Ongjoco of Guinobatan town in Albay province said since Thursday night, they have evacuated 106 families (286 persons) from Barangay Muladbucad Grande. The evacuation was also ongoing in the villages of Maninila and Tandarora, areas prone to lahar flow.In Catanduanes, as of 7:30 a.m., 54 families (204 persons) were evacuated in San Andres; 6 families (29 persons) in Virac; and 20 families (100 persons) in Pandan, the Provincial Disaster Risk Reduction and Management Council said in a report.In Camarines Norte, 147 residents (50 families) living in the coastal areas of Mercedes town were evacuated Thursday night, according to Antonio España, Camarines Norte’s disaster risk reduction and management officer.España said 47 families were evacuated due to fears of “coastal erosion,” which is the land displacement of coastal areas often caused by wind or waves during typhoons.España said coastal erosion is common in Barangay 7 in Mercedes. He said the evacuees stayed at the Del Rosario village hall.As of this posting, Camarines Norte, along with the five other Bicol provinces, were still under tropical cyclone warning signal number 1.Inquirer calls for support for the victims of typhoon OmpongResponding to appeals for help, the Philippine Daily Inquirer is extending its relief to victims of the recent typhoon Ompong.Cash donations may be deposited in the Inquirer Foundation Corp. Banco De Oro (BDO) Current Account No: 007960018860 and Swift Code: BNORPHMM.Inquiries may be addressed to Inquirer’s Corporate Affairs office through Connie Kalagayan at 897-4426, ckalagayan@inquirer.com.ph and Bianca Kasilag-Macahilig at 897-8808 local 352, bkasilag@inquirer.com.ph.Click here for more weather related news.""",2018-09-14,https://newsinfo.inquirer.net/1032153/close-to-800-residents-flee-ompong-in-bicol
"Number of stranded passengers in Bicol ports rises to 1,300","LEGAZPI CITY – The number of stranded passengers in Bicol ports rose to 1,367 on Friday due to the threat of Typhoon “Ompong” (International name: “Mangkhut”).Lt. Limuel Noblefranca, operations officer of the Coast Guard in Bicol, said in a report that as of 8 a.m., there were 35 stranded passengers in Pasacao, Camarines Sur province; 122 in Tabaco City, Albay province; 188 in Pilar Port and 1,022 in Matnog Port, both in Sorsogon province.At least 269 rolling cargoes, seven sea vessels and 17 motorbanca were also stranded due to the suspension of sea travel.Inquirer calls for support for the victims of typhoon OmpongResponding to appeals for help, the Philippine Daily Inquirer is extending its relief to victims of the recent typhoon Ompong.Cash donations may be deposited in the Inquirer Foundation Corp. Banco De Oro (BDO) Current Account No: 007960018860 and Swift Code: BNORPHMM.Inquiries may be addressed to Inquirer’s Corporate Affairs office through Connie Kalagayan at 897-4426, ckalagayan@inquirer.com.ph and Bianca Kasilag-Macahilig at 897-8808 local 352, bkasilag@inquirer.com.ph.Click here for more weather related news.""",2018-09-14,https://newsinfo.inquirer.net/1032130/number-of-stranded-passengers-in-bicol-ports-rises-to-1300
‘Ompong’ strands more than 500 passengers in Bicol ports,"LEGAZPI CITY – More than 500 passengers in Bicol ports were stranded due to Typhoon “Ompong” (international name: Mangkhut) as of Thursday morning.Lt. Limuel Noblefranca, operations officer of Philippine Coast Guard Bicol, said in a report that as of 8 a.m., 30 passengers were stranded in San Pascual, Masbate; 18 in Pasacao, Camarines Sur; 116 in Tabaco City, Albay; 45 in Bulan, Sorsogon; and 298 in Matnog, Sorsogon due to rough seas.At least 37 rolling cargoes and four motorized vessels were also stranded. MA. APRIL MIERInquirer calls for support for the victims of typhoon OmpongResponding to appeals for help, the Philippine Daily Inquirer is extending its relief to victims of the recent typhoon Ompong.Cash donations may be deposited in the Inquirer Foundation Corp. Banco De Oro (BDO) Current Account No: 007960018860 and Swift Code: BNORPHMM.Inquiries may be addressed to Inquirer’s Corporate Affairs office through Connie Kalagayan at 897-4426, ckalagayan@inquirer.com.ph and Bianca Kasilag-Macahilig at 897-8808 local 352, bkasilag@inquirer.com.ph.Click here for more weather related news.""",2018-09-13,https://newsinfo.inquirer.net/1031624/500-ompong-strands-more-than-500-passengers-in-bicol-ports
Bicol prepares for Typhoon ‘Ompong’,"LEGAZPI CITY – The Office of Civil Defense in Bicol has advised the local disaster councils to prepare and activate their operation centers as Typhoon “Mangkhut” (local name “Ompong”) further intensified as it was expected to enter the country Wednesday afternoon.Jsar Adornado, division chief of the OCD Disaster Risk Reduction and Management Council, said the provincial, city and town disaster risk reduction and management offices and response agencies were asked to prepare contingency measures and activate on a 24/7 basis their respective disaster operation centers.He said the disaster preparation was a preemptive measure as Mangkhut could bring moderate to heavy rains that could trigger flooding, lahar flows, and landslide in low-lying areas in the region.The Department of Social Welfare and Development in Bicol also reported that there were 10,466 emergency family packs available at DSWD warehouses and P3.2 million in standby funds.Other disaster response agencies were likewise on standby in case evacuation of residents would be ordered.Inquirer calls for support for the victims of typhoon OmpongResponding to appeals for help, the Philippine Daily Inquirer is extending its relief to victims of the recent typhoon Ompong.Cash donations may be deposited in the Inquirer Foundation Corp. Banco De Oro (BDO) Current Account No: 007960018860 and Swift Code: BNORPHMM.Inquiries may be addressed to Inquirer’s Corporate Affairs office through Connie Kalagayan at 897-4426, ckalagayan@inquirer.com.ph and Bianca Kasilag-Macahilig at 897-8808 local 352, bkasilag@inquirer.com.ph.",2018-09-12,https://newsinfo.inquirer.net/1031176/bicol-prepares-for-typhoon-ompong
"Gun, liquor ban enforced in Naga as Peñafrancia Fest kicks off","LEGAZPI CITY – A 10-day total gun and liquor ban takes effect in Naga City as the annual observance of the Feast of Our Lady of Peñafrancia starts Friday until Sept. 16, according to the Philippine National Police (PNP) in Bicol.PNP Chief Oscar Albayalde directed police units in Naga City to enforce the total gun ban, said Chief Inspector Maria Luisa Calubaquib, Bicol police spokesperson.Calubaquib said all permits to carry firearms out of residence are suspended effective Friday until the end of the festivities on Sept. 16.Calubaquib said the gun ban is a security measure that would ensure the safety of millions of devotees and local and foreign visitors who would gather in Naga City to join the feast of the Lady of Peñafrancia, Bicol’s patroness.“This would serve as a warning to any gun holder to refrain from carrying their firearms when in Naga City as well as during the duration of the religious festivities,” she said.Naga City police will also implement a liquor ban during the weeklong festivities which start with the Traslacion procession or the transfer of the image of the patroness, locally called “Ina,” from the Peñafrancia Shrine to the Metropolitan Cathedral by “voyadores” (male devotees) on Friday.The Peñafrancia Festival ends with a fluvial procession where Ina is carried back to its home Peñafrancia Basilica through the Naga River on Sept. 14.Telecommunications companies were also allowed to shut down communication signals during the Traslacion and the Fluvial procession.",2018-09-07,https://newsinfo.inquirer.net/1029441/gun-liquor-ban-enforced-in-naga-as-penafrancia-fest-kicks-off
"2 dead, 2 hurt after truck falls off ravine in Albay","PIO DURAN, ALBAY – Two persons were killed while two others were injured after a truck loaded with coco lumber fell into a ravine here on Wednesday afternoon, police said Thursday.Chief Inspector Joseph Abel Jarabejo, police chief of Pio Duran town identified those killed as Celpops Encisa, 35, of Polangui, Albay and Ronie Nova of Pio Duran. Police said the two were instantly killed after their truck fell into a 30-meter deep ravine at around 2:30 p.m.Injured were passengers May Encisa, 35, and Diogracias Perillo ,47, police said.Jarabejo said the truck that was driven by Celpops was going to Barangay (village) Basicao from Barangay Maonon in Ligao City when if fell into the ravine.",2018-09-06,https://newsinfo.inquirer.net/1028993/2-dead-2-hurt-after-truck-falls-off-ravine-in-albay
DOH: 3 dead as measles hit Bicol region,"LEGAZPI CITY – At least three patients in the provinces of Albay and Camarines Norte have died from measles out of almost 200 suspected cases in the Bicol region, the Department of Health (DOH) said Thursday.Dr. Rita Mae Ang-Bon, the family cluster head of DOH Bicol said they have recorded 187 suspected cases of measles throughout the region from January 1 to September 1 this year.“It is high compared in 2017 covering the same period which only reached up to 54 suspected cases,” Bon said.The DOH has recorded 12 measles cases in Albay, 38 in Camarines Norte, 60 in Camarines Sur, three in Catanduanes, 62 in Masbate, and 12 in Sorsogon.Meanwhile, a simultaneous school-based measles, mumps and rubella vaccinations were done by the DOH nationwide to protect students from the diseases.  /muf",2018-09-06,https://newsinfo.inquirer.net/1028991/doh-3-dead-as-measles-hit-bicol-region
Leni: Duterte pinning blame for drugs on blind man,"FREE COUNTRY Militant groups rally in Naga City during the State of the Nation Address of President Duterte. —CONTRIBUTED PHOTOPresident Rodrigo Duterte on Thursday insisted that Naga City, the hometown of Vice President Ma. Leonor “Leni” Robredo, is a “hotbed of ‘shabu.’”“I stand by my word that Naga [is] the hotbed of [shabu],” the President said at a speech during the 49th Mandaue City Charter Day.“It’s because the brother-in- law [of Robredo] is the one who brings drugs to Bicol,” Mr. Duterte said.“That’s true,” he added. “Of course, they would deny,” the President said.Robredo, reacting to the President, said Mr. Duterte should devote time to the country’s other pressing problems, too, and not focus solely on drugs.Drug smugglingShe said if Mr. Duterte wanted to devote all his time to his campaign against drugs, he should first zero in on the P6.8-billion worth of shabu (crystal meth) that slipped past the Bureau of Customs in magnetic lifters that were discovered by the Philippine Drug Enforcement Agency (PDEA).Robredo said Mr. Duterte should stop repeating his “recycled rants” against Naga City being a hotbed of shabu.“Perhaps instead of constantly repeating this ridiculous allegation and throwing mud at the name of a city that thrives on good governance and staunchly supports the call to fight illegal drugs, he can turn his attention on the P6.8-billion shabu shipment that slipped past his customs officials,” Robredo said.Blaming a blind manRobredo said it was “ridiculous” for the President to accuse “a blind man” of involvement in drugs, referring to her brother-in-law.“Despite these many problems, the drug war clearly remains highest on the President’s agenda, so much so that he is now pinning blame on a blind man,” she said.The President should have realized by now that he needed to address the more serious problem of rising prices of basic commodities, the Vice President said.“The allegations made by the President are recycled rants conveniently used to deflect attention from the failures of this administration,” Robredo said.“And while he may be intending to flatter me by keeping me at the top of his mind these days when he stands behind the seal of his office, I’d still prefer that he focus on the many important matters that he needs to address,” she said.“Rising prices continue to make life difficult for our fellow Filipinos, especially for those in need,” she said.Mr. Duterte branded a PDEA report on the discovery of shabu in the magnetic lifters as “pure speculation.” —WITH A REPORT FROM MELVIN GASCON",2018-09-01,https://newsinfo.inquirer.net/1027051/leni-duterte-pinning-blame-for-drugs-on-blind-man
NFA Bicol execs taste-test imported rice initially infested with weevil,"LEGAZPI CITY – National Food Authority officials on Friday ate some of the imported rice that were fumigated and aerated for 12 days after they were found infested with weevil (“bukbok”).They ate the rice for lunch to prove to the public that these were now safe for consumption.Thousands of sacks of rice from Thailand were fumigated for 12 days after the Bureau of Plant Industry found that the rice was infested by weevil while inside the ship MV Emperor 1 that carried them to Tabaco City’s port.“We need to conduct the palatability test to prove to the public that the 177,000 bags of rice that were fumigated is safe and healthy for human beings (to eat),” Henry Tristeza, director of NFA Bicol, said.Jun Buenaflor, one of the media practitioners who tasted the newly cooked rice during lunch Friday, said: “it tastes like the commercial rice, the smell is also good.”Meanwhile, the unloading of treated rice from Thailand was temporarily halted due to rain.Tristeza also assured the public that once the weather improved, the rice would immediately be delivered to warehouses in the region.",2018-08-31,https://newsinfo.inquirer.net/1026990/nfa-bicol-execs-taste-test-imported-rice-initially-infested-with-weevils
"‘Weevil-free’ rice from Thailand now ready for discharge, says Bicol agri exec","Officials of the Bureau of Plant Industry along with the National Food Authority conduct sampling on the sacks of imported rice from Thailand inside MV Emperor 1 docked at the Tabaco City port on Thursday. INQUIRER PHOTO/MICHAEL B. JAUCIAN/INQUIRER SOUTHERN LUZONTABACO CITY – With the seven-day fumigation and the 24-hour aeration now over, the 200,000 bags of imported rice from Thailand is now cleared or free from weevil (“bukbok”), according to the Bureau of Plant Industry Quarantine Service (BPIQS).“After the sampling, I now recommend to NFA (National Food Authority) that the rice from Thailand is ready and can now [be] discharge[d] or unload[ed] any time soon and be delivered to the local market,” Danilo Doblon, Bicol BPIQS manager said.The BPIQS conducted an inspection at the MV Emperor 1 docked off the shore of Tabaco City on Thursday.Representatives from NFA Bicol witnessed the sampling by BPIQS in the three hatches of the ship.“After more than hundred bags were randomly checked and tested, we found out that the pests were all dead,” Doblom said.He said the fumigant called Phosphine, a chemical in tablet form placed in the area which melted and turned into gas, eliminated the live pests.Asked if the rice is safe for consumption after it was treated, Doblon said, “It is safe and not harmful to human beings because aeration has been done.”Aeration or aerification means exposing an object or substance to air.He stressed that fumigation is normally done for all imported farm products to prevent pest infestation.In a previous interview, Nelsie Alcantara, NFA Bicol spokesperson, said the shipment was part of the 800,000 bags of imported rice allotted for Bicol for the year.",2018-08-30,https://newsinfo.inquirer.net/1026556/weevil-free-rice-from-thailand-now-ready-for-discharge-says-bicol-agri-exec
Suspected drug pusher nabbed in Camarines Norte,"LEGAZPI CITY – Anti-narcotics operatives arrested a suspected drug pusher in Daet town, Camarines Norte on Tuesday night.Chief Insp. Maria Luisa Calubaquib, spokesperson of the Bicol police, said Jazel Ponayo, 27, was arrested while selling suspected “shabu” (crystal meth) to an undercover policeman at the parking area of a hotel in Barangay Gahonon around 6:30 p.m.Recovered from Ponayo was about 50 grams of suspected shabu worth P340,000.Cotton Yuson Talento, information officer of the Philippine Drug Enforcement Agency in Bicol, said Ponayo was a high-value target included in their watch list. MAR S. ARGUELLES",2018-08-29,https://newsinfo.inquirer.net/1026027/suspected-drug-pusher-nabbed-in-camarines-norte
Man who killed pregnant partner and niece in Mandaluyong caught in Bicol,"After being in hiding for more than three months, a taxi driver who killed his pregnant live-in partner and her niece in a Mandaluyong condominium was arrested in Labo, Camarines Norte on Thursday.According to a report from the Eastern Police District, Benjamin Paridnez Jr., 44, was arrested by virtue of an arrest warrant issued by the Regional Trial Court Branch 5 of Mandaluyong City.Paridnez was arrested by joint operatives of the Mandaluyong City Police and the Labo Municipal Police Station at his residence in Barangay Tulay na Lupa.Police said Pardinez stabbed his partner Ma. Rosula Pauni, 40, who was then five-months pregnant; and her Grade 4 niece last April 17, 2018 inside unit 205 of Ridgeway Residences in Barangay Barangka Ilaya, Mandaluyong City.According to the Mandaluyong police, Paridnez killed his pregnant partner out of jealousy. Police found the already dead Pauni and her niece soaked in blood after sustaining multiple stab wounds.The Mandaluyong police then started a hunt for the arrest of Paridnez.READ: Manhunt on vs cabbie tagged in slay of pregnant partnerPardinez was brought back to Mandaluyong City where he will be facing the charge of murder with unintentional abortion.  /muf",2018-08-03,https://newsinfo.inquirer.net/1017426/man-who-killed-pregnant-partner-and-niece-in-mandaluyong-caught-in-bicol
Bicol motorcycle riders join PNP’s ‘Clean Rider Program’,"PNP Chief Director General Oscar Albayalde places a sticker on a motorcycle to certify that it belongs to a “Clean Rider”, the police force’s campaign against motorcycle-riding suspects. INQUIRER.net / Gabriel Pabico LaluLEGAZPI CITY – Motorcycle riders from the six provinces in the Bicol region came to Camp General Simeon Ola in this city to join and support the launching of “Clean Rider Program” of the Philippine National Police (PNP) on Tuesday.Chief Superintendent Arnel Escobal, Bicol police chief, led in the attachment of “clean rider” stickers on their motorcycles and on the licenses of the riders in a ceremony at around 7:30 a.m.Each sticker serves as an identification that also states where in the province was the motorcycle
registered.According to the PNP, the “Clean Rider Program” is one way of curbing the proliferation of
crimes perpetrated mostly by riding-in-tandem criminals.Aside from the sticker tagging activities, Escobal invited the riders to join the road safety marshal program to be sponsored by PNP’s Highway Patrol Group (HPG).“This was my project when I was still the director of HPG. I came with this program because I noticed that there were lots of motorcycle incidents nationwide. With this program, it will teach the rider to ensure their safety while driving,” he said.A motorcade of motorcycles followed the ceremony in Camp Ola which traversed the major streets in Daraga town and Legazpi City.  /muf",2018-08-01,https://newsinfo.inquirer.net/1016683/bicol-motorcycle-riders-join-pnps-clean-rider-program
Rallies in Bicol mark Duterte’s 3rd Sona,"Militant group members carrying placards lay on their backs at the Pinaglabanan Shrine at downtown Legazpi City as protest against President Duterte’s leadership on his third State of the Nation Address (SONA). Photo Micheal B. Jaucian, Inquirer Southern LuzonNAGA CITY — Over 500 members of militant groups gathered at the Plaza Rizal in this city while some 1,600 members of militant groups conducted protests and demonstrations in Legazpi City’s Pinaglabanan Shrine on the day of the third State of the Nation Address (Sona) of President Rodrigo Duterte.The group in Naga City marched from Peñafrancia church to Plaza Rizal while those in Legazpi City, Albay came from Daraga town.Different sectors across Bicol including farmers, fishermen, urban poor, labor and transport sectors, and youth held cultural performances and stage protests against jeepney modernizaton, militarization, contractualization of labor, and Duterte’s Charter changeThe groups also demanded national minimum wage, land distribution for the farmers, and justice for the victims of extrajudicial killings in the government’s war against drugs in the rallies in both Bicol cities.Ramon Rescovilla, secretary general of transport group Condor Piston Bicol, in his speech during the protest in Legazpi said that the jeepney phaseout is a burden for poor jeepney drivers and operators, robbing them of their livelihood while giving income to big companies producing the modernized jeepneys.Protesters in Legazpi City give thumbs down to the Duterte administration to show their discontent. Photo Micheal B. Jaucian, Inquirer Southern LuzonAt the Legazpi City protest that started 8 a.m. and ended 12 noon, Gabriela members chanted “Duterte takot sa babae!” (Duterte is afraid of women.)Before the rally ended, some of the participants lay down on the streets as expression of indignation against the Duterte administration.  /je",2018-07-23,https://newsinfo.inquirer.net/1013137/rallies-in-bicol-mark-dutertes-3rd-sona
Village ‘coordinator’ nabbed in Sorsogon buy-bust,"LEGAZPI CITY – A village “coordinator” or liaison officer hired by a village to assist in administrative work was arrested on Thursday by anti-narcotics operatives during a buy-bust operation in Sorsogon City, a report reaching the Philippine National Police (PNP) in Bicol said.Jesoro De Jesus, 49, barangay coordinator of Pangpang in Sorsogon City, was caught when he sold suspected “shabu” (crystal meth) to undercover policemen, Senior Inspector Maria Luisa Calubaquib, Bicol police spokesperson, said.Calubaquib said De Jesus was the target of the buy-bust operation around 9 a.m. at Barangay Piot, also in Sorsogon City.She said the suspect was a high-value target included in the city’s drug watchlist. MAR S. ARGUELLES",2018-07-19,https://newsinfo.inquirer.net/1012029/village-coordinator-nabbed-in-sorsogon-buy-bust
PDEA in Bicol gets new equipment worth over P13M,"LEGAZPI CITY – The Philippine Drug Enforcement Agency (PDEA) in Bicol has recently acquired over P13 million worth of new equipment, boosting its campaign against illegal drugs in the region.Among the new equipment the agency has received were 28 units of Galil assault rifles, two Toyota Hi-Ace vans, eight motorcycles, 35 bullet-proof vests, 35 Kevlar helmets, 35 hydration packs, six Canon cameras, eight desktop computers, 10 body cameras and a Celebrite equipment, PDEA regional director Christian Frivaldo said.Frivaldo said in an interview that the Galil rifles, body armors and vehicles would complement the existing Tabor and M4 carbine rifles, vest, cameras, and vehicles.“The additional equipment would amplify our capabilities in pursuing the government war against illegal drugs in the next higher level,” he said.Frivaldo said PDEA Bicol has 55 agents operating in the six provinces. With the acquisition of this new equipment, all personnel would be well-equipped during drug operations.The new equipment is part of the agency’s modernization and procurement program, he added.Frivaldo said under an agreement with the Philippine Ports Authority, PDEA offices would be set up in the ports of Tabaco City in Albay and Matnog in Sorsogon.He also said a task group composed of PDEA, Navy, Coast Guard and the police would conduct illegal drug and border patrol operations in shorelines believed to be the drop points of illegal drug distribution.As for the campaign against politicians and government officials in the watch list, Frivaldo said surveillance had been intensified that led to the arrest of some elected officials.",2018-07-13,https://newsinfo.inquirer.net/1010003/pdea-in-bicol-gets-new-equipment-worth-over-p13m
