0,1,2,3
Peñafrancia reminder of Bicol’s liberation,"A highlight of the history of Naga City, a Camarines Sur settlement used to be known as Ciudad de Nueva Caceres, was the revolt against Spanish authorities that freed the natives from colonial rule on Sept. 18, 1898.

The liberation came at an auspicious time, on the feast day of the Our Lady of Peñafrancia, the patroness of the Bicol region.

Professor Danilo Gerona, a Bicol historian, said the revolt began with a rumor that the Spaniards were planning to use guardia civil (civil guards) to kill the principales (educated class). The plot would also include the killing of the civil guards after they accomplished their mission.

Gerona, who authored several books on Bicol history, spent six trips to Spain to research from the manuscript collections of Archivo General de Indias in Seville, and Archivos Franciscano Ibero-Oriental, Museo Naval, Real Academia de la Historia and Bibliotica Nacional de España, all in Madrid.

Blockade

Gerona described that period in Bicol, when the American forces had imposed a blockade in Manila, as peaceful and calm except for the rising prices of prime commodities.

He said the blockade did not have much impact on the region as Spaniards and Bicolanos went on their usual lives without disruption.

Trouble

But trouble began with the arrival of Don Carmelo Navarro, the commander of the civil guards of the Southern Luzon provinces.

Gerona said Navarro, who came from Albay province, conducted a series of meetings with all Spanish residents in preparation for any eventuality as the war with the Americans was turning unfavorable for the Spanish forces.

He said Navarro wanted the Spanish community in Cuidad de Nueva Caceres evacuated at once and join those in Albay. The plan, however, was met with resistance from the Spaniards themselves.

“Natives, who were observing the Spaniards, began to suspect the reasons behind these conferences. With Navarro there, the natives feared that a sinister plot was afoot. Then, rumors spread that the Spaniards were planning to use the civil guards to liquidate the members of the educated class and then the civil guards would in turn be liquidated,” Gerona said.

He said the fear gripping the civil guards heightened when Navarro reviewed the troops and ordered the disarming of volunteers.

“They (civil guards in Naga City) took these circumstances as confirmation of the rumor,” Gerona said.

HISTORIC CHURCH Remnants of San Francisco church in Naga City have been preserved to remind Nagueños about the role the city played in ending Spanish rule in the Bicol region in 1898.      JUAN ESCANDOR JR.
HISTORIC CHURCH Remnants of San Francisco church in Naga City have been preserved to remind Nagueños about the role the city played in ending Spanish rule in the Bicol region in 1898. JUAN ESCANDOR JR.

Revolt

Led by two civil guards—Corporals Elias Angeles (a Tagalog) and Felix Plazo (a Bicolano)—the plot to revolt against the Spaniards in Naga was hatched since they believed it was the only way out of eventual death.

“They convinced all their native comrades of the necessity of this move in order to save themselves from imminent death. On Thursday, Sept. 15, 1898, the civil guards met and planned the details of the uprising, which was fixed on Sunday, Sept. 18, at midnight,” Gerona said.

He said through a woman, the plot was relayed to the natives in the neighboring towns of Naga.

After the Mass on the feast day of the Our Lady of Peñafrancia on Sept. 18, 1898, a parishioner, identified only as Capitana Dibang, informed the priests of the rumor going around the poblacion (town center) that the Spaniards would massacre the natives, Gerona said.

But Spanish authorities were quick to douse the rumors by holding a public announcement around Naga to deny existence of a plot to kill locals, he said.

“When the cathedral clock struck midnight, the first shot of the uprising was fired. This continued until early in the morning. The revolutionaries inflicted heavy casualties on the Spaniards,” Gerona said.
But during the revolt, he said, countless women were raped by hardened criminals who were freed from their cells when the revolt started.

Gerona said some 400 Spaniards and pro-Spanish Filipinos took refuge in San Francisco church to mount their last defense until Sept. 19, 1898.

The revolutionaries, headed by Angeles and Plazo, gave the Spaniards until 2 p.m. to surrender or they will attack and burn the church.

Gerona said representatives of the Spaniards met with the revolutionary leaders and the terms of surrender were presented.

He said the revolutionaries demanded that the Spaniards surrender their arms, issue official communications to the Spanish military in Daet town in Camarines Norte province to prohibit them to enter Nueva Caceres in a hostile manner, and for the governor to hand over his power to rule province to the revolutionaries.

Gerona said the revolutionaries allowed the Spaniards to return to their houses upon the surrender of their firearms.

“The successful revolt in Nueva Caceres, which brought the proud Spanish government to its end in [Camarines Sur], signaled the end of Spanish rule in the whole region,” he said.",15/09/2016,https://newsinfo.inquirer.net/815420/penafrancia-reminder-of-bicols-liberation
Bicol troops moved to Lanao for terror war,"MARAWI CITY—The military is pouring more soldiers into Lanao del Sur to bring the war on terror to the doorsteps of an armed group of at least 200 men that had sworn allegiance to the terror network Islamic State (IS).

The latest batch of soldiers to arrive here came from Bicol and is about the size of a battalion. They are now part of the Army’s 103rd Infantry Brigade, which is on the hunt for the Maute Group, composed of armed men who had pledged loyalty to IS.

Maj. Gen. Gerrado Barrientos, head of the 1st Infantry Division, said some of the soldiers would be stationed at Kampo Ranao here, where three other battalions are currently based.

The main assignment of the soldiers is to hunt down and finish off the Maute Group.

At least 1,000 soldiers, backed by armored personnel carriers and howitzers, are now taking part in the campaign to bring down the Maute Group, also known as Al Ansar Al-Khalifa.

Barrientos said more soldiers were arriving as the war on terror escalates in Mindanao.

“If we can’t fix this problem now, it will grow and will affect the next generation,” he said.

Addressing himself to his men, Barrientos asked soldiers to “do your best so that when this place becomes free from lawless elements, you can say that you are part of the solution.”

With more soldiers coming, Barrientos said “sooner or later, this problem would end.”

Lt. Col. Arnel Bautista, 49th IB commander, said his men were ready to do battle with the Maute Group, which was previously unheard of until it went on a kidnapping and killing spree in Lanao del Sur. In one case, the group beheaded two captives.

It also launched bomb attacks on selected targets, like military camps.

In February, soldiers battled the Maute Group for days in Butig town, Lanao del Sur, which led to the killing of several of its leaders.

The group retaliated, however, launching more attacks and, on Aug. 27, freeing eight of its members among 23 inmates in a daring raid on the Lanao del Sur provincial jail.

Despite Maute Group’s increasing notoriety and its pledge of allegiance to IS, military and police authorities said there was still no evidence to back speculation that the Maute Group had merged forces with Abu Sayyaf.

Director General Ronald “Bato” Dela Rosa, PNP chief, said he did not have information about the merger of Maute and Abu Sayyaf.

Maj. Filemon Tan Jr., spokesperson of the Western Mindanao Command, said on the contrary, both groups are competing for recognition by IS in a bid to get financial support.

“Until now, we haven’t monitored any unusual support from IS to the local bandits and we haven’t seen any evidence they support each other,” Tan said.

READ NEX",11/09/2016,https://newsinfo.inquirer.net/814436/bicol-troops-moved-to-lanao-for-terror-war
"P600k worth of shabu, P300k cash seized in CamSur","LEGAZPI CITY – Anti-narcotics operatives arrested on Friday a lady illegal drug pusher and seized P600,000 worth of suspected “shabu” and cash amounting to P300,000 in a village in Baao town Camarines Sur, a report reaching the Philippine National Police (PNP) in Bicol said.

Senior Inspector Maria Luisa Calubaquib, information officer of Bicol police, said in a report that Ninfa Sinfuego was arrested through an implementation of search warrant in the suspects’ safehouse in barangay (village) San Francisco, in Baao town.

Confiscated from her were P300,000 cash and assorted sachets of shabu with market value of more or less P600,000. Inventory of the evidences is still on going.

The arrest of the suspect was a result of an intensified surveillance operation by Nabua and Baao police, Calubaquib said. ",09/09/2016,https://newsinfo.inquirer.net/814119/over-half-million-worth-of-shabu-p300k-cash-seized-in-camsur
"3 drug suspects slain in Bicol buy-bust
","LEGAZPI CITY – Three drug personalities were killed in anti-illegal drug operations in Bicol region in separate drug buy-busts on Wednesday and Thursday, police said Friday.

Senior Inspector Maria Luisa Calubaquib, information officer of Bicol police, said in a report that Romeo Erlano, 45, was killed in a buy-bust operation at Sitio Dalingding, Barangay Rizal in Gubat town, Sorsogon at around 6:35 p.m Thursday. The suspect drew a firearm, prompting the police operatives to shoot and kill him.

Recovered in the crime scene were caliber 357 revolver loaded with five pieces of live bullets, six small heat sealed transparent plastic sachets containing suspected “shabu” and two fired cartridges for caliber 9mm.

At around 12:45 p.m., also Thursday, Herold Casim was killed in shootout during a buy-bust operation in Barangay Pantao, Libon, Albay.

On Wednesday, at around 8:30 a.m., Mario Andal, 43, was also killed in Barangay Cabugao, Ragay, Camarines Sur.

Investigations revealed that the operatives were about to arrest the suspect but Andal drew a caliber .38 firearm and fired towards the operatives. Operatives retaliated and killed him instantly.

His still unidentified companion escaped using a motorcycle.",09/09/2016,https://newsinfo.inquirer.net/814095/3-drug-suspects-slain-in-bicol-buy-bust
PNP Bicol on full alert after Davao City market blast,"LEGAZPI CITY – The Philippine National Police (PNP) in Bicol was placed on full alert on Saturday in response to President Rodrigo Duterte’s declaration placing the entire country under a “state of lawlessness” following the bomb explosion before midnight on Saturday in a Davao City night market.

Police Senior Inspector Maria Luisa Calubaquib said the thousand-strong police force in the entire region were placed under 24/7 full alert status.

READ: AFP on high alert after deadly Davao blast

Calubaquib, quoting a directive from the PNP central said all regional as well as provincial, city and town police units were directed to strengthen and fortify all police stations, detachments and camps against possible terrorist attacks in their respective areas. They were also directed to set up checkpoints and deploy police patrols in areas of convergence and vital infrastructure installations such as power and communication lines.

Police checkpoints would be set up in all major road networks in the six provinces of Bicol.

The nationwide full alert declaration called on all police regional directors, provincial police directors including hundreds of chiefs of police to closely supervise and intensify their security measures in airports, seaports, bus and public utility terminals, malls and public places.

While conducting checkpoint, they were ordered to exercise extreme caution and told to coordinate with the military and other agencies.",03/09/2016,https://newsinfo.inquirer.net/812422/pnp-bicol-on-full-alert-after-davao-city-market-blast
Tourism puts Bicol ahead among regions,"LEGAZPI CITY—Tourism thrust Bicol into its peak economic performance in 2015, registering the highest growth rate among regions in the country, according to the Philippine Statistics Authority (PSA).

Bicol’s economy grew by at least 8.4 percent, higher than the national economic growth rate of about 6.3 percent.

“Tourism will continue to be the major growth driver of the region’s economy,” said Cynthia Perdiz, PSA regional director. It creates sustainable jobs, she said.

Take the case of Jovellar town in Albay province.

Eddie Pedrajeta, barangay chair of Quitinday, said tourism brought his village to life after the Quitinday falls and its underground river attracted thousands of tourists. More than 50 families earned extra income from tourist arrivals, he said.

The places started to be noticed in 2012, but tourist traffic increased only in 2015, local officials said.

“Tourism gives us a big opportunity. I don’t have to leave my family to look for another job,” said Analiza Broqueza, 39.

Broqueza stopped working as a housemaid in Batangas province to return to Quitinday. She now sells “halo-halo,” pili candies and food to tourists.

Camarines Sur is still the most visited province, with 2.06 million tourists in 2015, or 45.5 percent of arrivals. But Albay posted the highest growth in tourist arrivals at 1.41 million in 2015 from 959,000 in 2014.

The National Economic and Development Authority in Bicol said the region’s growth rate last year was almost double its growth rate in 2014 of 4.3 percent and exceeded the regional target of 6.7 percent.

The PSA attributed the growth to the focus on tourism by agencies and programs working in harmony. Aggressive promotion and marketing of the region as a tourist destination helped, it said.

In the service sector (waiters, hotel workers, etc.), growth was fueled by the jump in tourist arrivals from
4 million in 2014 to 4.52 million in 2015.

Perdiz said Bicol’s showing was also driven by the growth of other businesses (manufacturing, construction, mining, etc.), from just 5.3 percent in 2014 to 23.7 percent in 2015.

Dr. Ricardo Beljica, an economist and professor at Bicol University in Albay, said the vibrant tourism industry drove the rise of malls, hotels and tourism-oriented enterprises.

“There is a high propensity to consume on the part of Bicolanos,” Beljica said. “Massive government projects helped a lot.”

More investments are expected to pour into the region’s major economic hubs—Naga and Legazpi cities, the PSA said. ",14/08/2016,https://newsinfo.inquirer.net/805916/tourism-puts-bicol-ahead-among-regions
2 drug suspects killed in separate shootings in Bicol,"LEGAZPI CITY, Philippines—Two suspected drug personalities, one whom a victim of the “Bicol Death Squad,” were killed in separate shooting incidents in the Bicol region on Thursday, police said Friday.

Senior Inspector Maria Louisa Calubaquib, information officer of Bicol police, said in a report that around 9 a.m., Rey Lopez, 39, resident of Sitio Bongalon in Barangay (village) Divisoria, Cawayan town, Masbate was shot by armed suspects. He died of gunshot wounds in the head and various parts of the body.

Responding elements of Cawayan Municipal Police Station found a piece of paper with a note which said, “Drug lord ako! Wag tularan. (I am a drug lord! Do not emulate) BICOL DEATH SQUAD.” The victim was included on the drug watch list and categorized as user/pusher.

In Legazpi City, Gilbert Alfajaro, 35, of Barangay Bigaa, was shot by motorcycle-riding criminals in the head while he was on board a tricycle around 6:50 p.m. Alfajaro was included on the watch list of the Legazpi City police. ",12/08/2016,https://newsinfo.inquirer.net/805593/2-drug-suspects-killed-in-separate-shootings-in-bicol
2 nabbed in Legazpi City drug buy-bust,"LEGAZPI CITY, Albay – Two suspected drug pushers were arrested during a drug buy-bust operation in Legazpi City in Albay, police said Saturday.

Senior Inspector Maria Luisa Calubaquib, spokesperson of Bicol police, said Ronel Balibaldo, 37, and Carla Ante, 22, were arrested at around 4:30 p.m. Friday in Victory Village.

Seven sachets of suspected “shabu,” drug paraphernalia and marked money were confiscated from the suspects.

“[Balibaldo and Ante] are now under the custody of Legazpi City Police Station and the recovered drug items will be subjected to appropriate examination,” Calubaquib said.

According to Calubaquib, a total of 245 drug users and pushers have been arrested and 21 were killed in drug buy-bust operations throughout the Bicol region since July 1. ",06/08/2016,https://newsinfo.inquirer.net/803570/2-nabbed-in-legazpi-city-drug-buy-bust
"‘Carina’ strands 3,000 passengers in Bicol ports","LEGAZPI CITY—The Office of Civil Defense (OCD) Region 5 has noted some 3,145 passengers stranded in various ports in Bicol due to inclement weather brought by Tropical Depression “Carina.”

As of 5 p.m. Saturday, OCD 5 reported 2,314 passengers were stranded in Sorsogon while 678 were stranded in Albay. Camarines Sur has 37 while Catanduanes has 21 passengers stranded in its ports.

In Masbate, 95 were stranded in its ports as all flights going in and out of the province were cancelled by authorities.

The OCD 5 also said 234 rolling cargoes and 45 sea vessels were stranded in Bicol ports.",30/07/2016,https://newsinfo.inquirer.net/801185/carina-strands-3000-passengers-in-bicol-ports
"1,425 passengers stranded in ports as Bicol braces for ‘Carina’
","LEGAZPI CITY—At least 1,425 passengers were stranded in major ports in Bicol after the Philippine Coast Guard (PCG) suspended the sailing of all types of sea vessels following the hoisting of public storm warning signal number one over four provinces here by the weather bureau on Friday.

The Philippine Atmospheric, Geophysical and Astronomical Services Administration (Pagasa) raised storm signal number one over Albay, Camarines Sur, Catanduanes and Sorsogon Friday morning as the Regional Disaster Risk Reduction and Management Council (RDRRMC) went on alert after tropical depression “Carina” approached Bicol.

Affected by the “no sailing” policy were passengers and vessels stranded in the ports of Tabaco City in Albay; Bulan, Pilar and Matnog in Sorsogon; Pasacao in Camarines Sur; and Virac, San Andres and Codon in Catanduanes, according to Raffy Alejandro, RDRRMC chairperson and Office of Civil Defense (OCD) regional director.

Alejandro said 1,132 passengers were bound for the Samar and Leyte provinces while 235 passengers were bound either for the island provinces of Catanduanes and Masbate. The suspension order also put on hold 27 sea vessels and 178 land vehicles.

The OCD reactivated its Operation Center (OpCen) and was placed under “Blue” Alert Status. It means disaster agencies and assets were on standby.

Alejandro said he issued a disaster bulletin to the six Provincial Disaster Risk Reduction and Management Council to closely monitor the situation and immediately coordinate with them.",30/07/2016,https://newsinfo.inquirer.net/801117/1425-passengers-stranded-in-ports-as-bicol-braces-for-carina
"9,000 leftist group members to attend Duterte’s Sona","A 9,000-strong crowd composed of members of Bagong Alyansang Makabayan’s Southern Tagalog, Bicol and Mindanao chapters are headed to Quezon City for President Rodrigo Duterte’s first State of the Nation Address (Sona), bringing with them a newfound hope that the current administration will address their longstanding concerns.
The group, which initially converged in Calamba, Laguna, Saturday morning, were greeted by Bayan-NCR members at the Alabang viaduct in Muntinlupa City later that afternoon.

Bayan-NCR spokesperson Mark Louie Aquino said that while they are happy that the new President is more supportive of leftist groups, they remain critical of his actions and policies especially when it comes to issues of militarization of Lumad communities, contractualization, power outages especially in Bicol, union-busting and the K-12 educational system.

Aquino said they also condemn the recent spate of extrajudicial killings of suspected drug criminals, which has been fueled by Duterte’s strong campaign against illegal drugs.

“We support the campaign to end drug crimes, but lately we’ve been seeing a pattern that most of those being killed are just small-time players,” said Aquino.

Still, Aquino said they are “giving [Duterte] a chance” to prove himself, at least in his first 100 days in office.

He added that like at the President’s inauguration, Bayan is expecting their leaders to be allowed inside the Session Hall of Batasang Pambansa on Monday. ",23/07/2016,https://newsinfo.inquirer.net/798540/9000-leftist-group-members-to-attend-dutertes-sona
"Drug pusher, 3 users surrender to Bicol police","LEGAZPI CITY—At least four drug pushers and users voluntarily surrendered to police in different towns in Bicol region, police said on Saturday.

Senior Insp. Maria Louisa Calubaquib, Bicol police spokesperson, said Renato Abriol aka “Boboy,” 39, of Purok 3, Barangay Espinosa, Masbate City, surrendered on Friday with the assistance of village chair Ronnie Atanoso. Abriol confessed that he was involved in selling of illegal drug in his place.

Calubaquib said Abriol was the top 9 in the watchlist of Masbate City and was previously charged for two separate cases for violation of Republic Act No. 9165 or Comprehensive Anti-Dangerous Drugs Act of 2002. He was out on bail.

In Camarines Sur, drug users Tristan Rain Abines, 32, of Zone 3, Barangay San Vicente, Milaor; Raul Arazas, 45; and Joselito Milo, 35, both residents of Barangay Binanuaanan in Pili town voluntarily surrendered to police, also on Friday, Calubaquib said. The three drug users gave themselves up to police to seek for rehabilitation from their drug addiction.",02/07/2016,https://newsinfo.inquirer.net/793945/drug-pusher-3-users-surrender-to-bicol-police
"Suspected drug pusher killed, three others nabbed in Sorsogon","LEGAZPI CITY – Anti-narcotics police killed a suspected illegal drug pusher and arrested three others during a drug buy-bust operation on Friday in a village in Irosin town Sorsogon, reports reaching the Philippine National Police (PNP) in Bicol said.

Slain suspect Allan Grecia resisted arrest and was killed in a shoot-out with the raiding police team at about 3:49 a.m. Friday at the vicinity of barangays (villages) Mapaso and Patag in Irosin, Sorsogon, said Police Senior Inspector Maria Luisa Calubaquib, PNP Bicol spokesperson.

Calubaquib said Panciano Lim Lerma, Quanito Emor alias “Bingkok,” and Robin Alarcon alias “Buhaya” were also arrested in the buy-bust operation. She said the suspects names were on the illegal dug watchlist.

Investigations revealed they operated in Sorsogon.",01/07/2016,https://newsinfo.inquirer.net/793667/suspected-drug-pusher-killed-three-others-nabbed-in-sorsogon
Poor village draws national attention,"Incoming Vice President Leni Robredo’s choice of the leader of the remote village of Punta Tarawal in Calabanga, Camarines Sur province, to administer her oath of office on June 30 has also put on the spotlight one of the poorest communities in the Bicol region.

More than the electoral support of the village, Robredo had said she wanted Ronaldo Coner, the village chair, to swear her into office because it will symbolize her advocacies—“giving face and voice to people on the fringes.”

All the 187 votes cast for Vice President in Punta Tarawal (population: 408), the smallest village of Calabanga, went to the outgoing representative of the province’s third congressional district. Her five other rivals got zero.

Disaster prone

Punta Tarawal is a marshland where mangroves and nipa palms thrive, but it has no water supply, either for drinking or household use, because there is no groundwater source. Only about 2 percent of its land area is habitable, Coner said.

Coner lamented that only about 300 of the more than 400 inhabitants are actually living in Punta Tarawal due to lack of basic services and facilities.

Some have dug a well, but its water is salty. Most of them go to the Bicol River to bathe and wash their clothes.

There is an elementary school with classes for Grades 1 to 6.

Coner yearned that someday a road leading to the village would be built and correct impressions that it is an island. That road, he hoped, would bring progress to their community.

“We could easily sell our products if there is an access road and then, maybe, people from our village would come home and help develop our place,” he said.

Punta Tarawal is vulnerable to storm surges and residents must evacuate whenever a typhoon comes.

“We need an evacuation center that could withstand strong typhoons,” Coner said. Some of the men would stay during calamities to attend to their animals and property, he added.

Project beneficiary

The village is one of the beneficiaries of the P142-million seawall project that Robredo had facilitated for residents of several coastal villages in Calabanga. It was once the docking place of trawl boats of her father-in-law, Jose Robredo, in the 1970s to the 1980s, said Salvacion Templonuevo, 72, a village councilor.

Templonuevo said most of Jose’s workers in trawl fishing came from their village. She said that after Robredo’s late husband, Jesse, was elected mayor of Naga, the business stopped.

While cruising toward Punta Tarawal, stilt-like bamboo structures standing in the middle of the 700-meter-wide Bicol River cannot escape attention.

Jose Asuro, village chief of Balongay, the take-off point to Punta Tarawal, said the bamboo structures, locally called biyakos, are actually illegal because the fishing method uses a pouch with fine-meshed nets.

But Asuro found it difficult to enforce the law because the owners of biyakos are also subsistence fishermen while commercial trawls continue to operate inside the 15-kilometer municipal waters in San Miguel Bay.

VP oath-taking

Robredo’s oath-taking before a village chief is the first ceremony for a newly elected Vice President which, according to Camarines Sur Rep. Salvio Fortuno is within the bounds of Republic Act No. 10755.

Fortuno said RA 10755, which he is the principal author at the House of Representatives, was signed into law by President Aquino on March 29 this year, amending Executive Order No. 292, or Administrative Code of 1987, to include punong barangay or village chiefs among the authorities who could swear in public officials, including the President. INAUGURAL WEAR Ronaldo  Coner, chair of Barangay Punta Tarawal, and his wife Miriam show off the attire bought by the staff of Vice President-elect Leni Robredo that he will use during the June 30 inauguration.     JUAN ESCANDOR JR.
INAUGURAL WEAR Ronaldo Coner, chair of Barangay Punta Tarawal, and his wife Miriam show off the attire bought by the staff of Vice President-elect Leni Robredo that he will use during the June 30 inauguration. JUAN ESCANDOR JR.

Coner is excited, and for the meantime, stopped his business of buying and selling crabs until after he has sworn in the second highest elected official of the land.

He started in village politics at 23 years old when he ran and won as village councilor in 1988. He became barangay secretary after a term in the council.

He won as village chief of Punta Tarawal in the 1998 and 2001 elections. He lost in his attempt for a third and final term but won in 2013 and retook the seat of punong barangay.

On June 15, Boyet Dy, head of Robredo’s transition team, named Coner as the official who would administer the incoming Vice President’s oath.

“I was stunned when I was named on the television newscast. I cannot believe it and I could not sleep at that time thinking why among the (village chiefs) in the country, I was chosen to administer the oath,” he said.

Coner said he was told by Robredo’s staff to just be ready and prepare himself for the ceremony to be held in Metro Manila. He was given a copy of a text for the rites.

On Friday, Robredo’s staff bought him a new barong Tagalog, black slacks, shoes and belt which he will wear during the oath-taking ceremony.

Since the announcement on June 15, all major television networks had visited Punta Tarawal.

“It is a great honor that our village chief was chosen to administer the oath-taking of Vice President Leni Robredo. You see, our small village is singled out among thousands of villages all over the Philippines,” Templonuevo said.",23/06/2016,https://newsinfo.inquirer.net/791922/poor-village-draws-national-attention
Mt. Bulusan belches ash over 19 villages,"LEGAZPI CITY—Mt. Bulusan in Sorsogon on Friday spewed out a two-kilometer high plume that covered 19 villages with thin layers of ash, affecting some 18,575 residents, the Office of Civil Defense (OCD) Bicol said.

The cloud drifted toward the northwest, and were felt in the towns of Juban and Casiguran, where ash rained down on residents who were given face masks and towels, the agency said. There were, however, no immediate reports of any casualties as a result of the sudden, five-minute steam-driven or “phreatic” explosion.

Philippine Institute of Volcanolgy and Seismology (Phivolcs) resident volcanologist Ed Laguerta said the eruption was similar to an event in February, when Bulusan ejected steam and ash 500 meters into the sky. He said the volcano also expelled a 1.5-kilometer ash cloud in June last year that affected six villages, also in Juban town.

 

Casiguran, Juban affected

Luisito Mendoza Jr., head of Casiguran Municipal Disaster Risk Reduction and Management Office (MDRRMO), said an estimated 15,000 of those affected on Friday were residents in the villages of Inlagadian, Casay, Mabini, Tigbao, San Juan, San Antonio, San Isidro, Rizal, Tiris, Gogon, Central, Timbayog, Adovis and Colambis, all in Casiguran.

In Juban town, at least 3,575 persons from five villages of Tughan, Cogon, Aroroy, Rangas and Añog were affected, according to Lizpeth Nicolas, head of Juban MDRRMO.

However, the ashfall was characterized as minimal and required no evacuations.

Phivolcs, in an advisory, said it had raised the first of a five-step alert level covering Mt. Bulusan, indicating that “hydrothermal processes are underway beneath the volcano that may lead to more steam-driven explosions.”

“The local government units and the public are reminded that entry to the

4-kilometer radius Permanent Danger Zone is strictly prohibited due to the possibility of sudden and hazardous steam-driven or phreatic eruptions,” it said.

It said civil aviation authorities must also advise pilots to avoid flying close to the volcano’s summit, with residents living near streams or channels of water particularly on the southwest and northwest sectors of the Mt. Bulusan advised to watch out for sudden lahar flows in case of heavy rains.

Clearing operations

Laguerta said he advised the towns affected to immediately conduct clearing operations in major road networks affected by ash falls to avoid endangering motorists. Volcanic ash may cause the roads to turn slippery when it rains.

Rachelle Miranda, OCD spokesperson, in a phone interview said no evacuation was reported as of press time, but the agency has already prepared masks, tarps, vests and helmets since March this year for the usage of six towns located around the volcano.

The Philippines sits on the so-called Pacific Rim of Fire, which is dotted with volcanoes and fault lines. In 1991,

Mt. Pinatubo in central Luzon exploded, in what is believed to be the second biggest volcanic event of the century. It spewed millions of tons of magma and ash, darkening the skies and subsequently causing a global cooling of temperatures.",11/06/2016,https://newsinfo.inquirer.net/790115/mt-bulusan-belches-ash-over-19-villages
DepEd admits classroom shortage in Bicol persists,"LEGAZPI CITY—Thousands of senior high school students in Bicol may have to attend classes in the shade of trees, in multipurpose halls or share rooms with other students as the Department of Education (DepEd) admitted that there is a continuing shortage of classrooms in the region.

Roy Bañas, spokesperson of DepEd Bicol, said only 1,127 classrooms have been built and ready for use by students when classes officially start this month.

At least 2,000 classrooms are still under construction. If completed by the first semester of classes, the 2,000 classrooms would bring the total number of senior high school classrooms in the region to 3,127.

The classrooms are being built under a P2.4-billion project started by the Department of Public Works and Highways in the last quarter of 2015.

The regional DepEd office said it expects at least 92,522 enrollees in senior high school in the provinces of Albay, Masbate, Sorsogon, Camarines Norte, Camarines Sur and Catanduanes.

Bañas said adjustments would have to be made as construction of new classrooms continue.

School officials, he said, are offering temporary solutions which include increasing class sizes to make room for more students per classroom.

Bañas said classes or sections “were merged to maximize the use of classrooms.”

In many cases, he said, school officials decided to use other rooms not devoted for classes, like faculty rooms, libraries, offices of school officials, computer rooms and other rooms that can be converted into classrooms in the meantime.

In some cases, Bañas added, schools would have to rent space in private buildings nearby. The last recourse, he said, would be to conduct classes in shifts.

Holding classes in shifts, he said, is the last recourse because “we don’t want our students to go home late.”

Despite the shortage in classrooms, Bañas said the region is 100 percent prepared to implement the K-12 program that seeks to reform the country’s educational system by, among other things, adding more years to high school.

Out of 665 secondary schools in Bicol, 611 would offer senior high classes, Bañas said.",05/06/2016,https://newsinfo.inquirer.net/789172/deped-admits-classroom-shortage-in-bicol-persists
"No ‘Bicol vote’ exists, but Bicolanos urged to rally behind Leni","NAGA CITY—With Rep. Leni Robredo leading in pre-election surveys among candidates for vice president who have roots in the Bicol region, Bicolano voters must rally behind her to catapult her to the second-highest elective position in the country, a retired Camarines Sur prosecutor said on Tuesday.

Agapito Rosales said this is the time that Bicol voters must unite and support Robredo if only to avoid a situation similar to the failed Nacionalista Party (NP) presidential nomination of Sen. Dominador Aytona, a native of Albay province, in 1965.

Rosales recalled that in the heat of the race to capture the nomination, Aytona withdrew in favor of an Ilocano rival, then Senate President Ferdinand Marcos, who would eventually become president.

The similarities of the vice presidential race today with the NP primaries in 1965 could not be ignored with the emerging rivalry between the Ilocos and Bicol regions, represented by Sen. Ferdinand “Bongbong” Marcos Jr., the late former president’s son and the latest survey front-runner, who is closely followed by Robredo, he said.

“I know that the Bicolano candidates are bound by their parties, but still I urge them to advice their people to rally behind [Robredo] if we want to elect a Bicolano vice president,” he said.

Apart from Robredo, whose parents are from Sorsogon province and Naga City, the other vice presidential candidates from Bicol are Senators Francis Escudero and Gregorio Honasan, both of Sorsogon; and Antonio Trillanes IV of Albay. Sen. Alan Peter Cayetano is not a Bicol native, but the family of his wife, Taguig City Mayor Lani Cayetano, is from Albay.

But a “Bicol vote” does not exist, said Fr. Wilmer Tria, professor of Philosophy of Ateneo de Naga University. Voters, he said, choose candidates based on conscience, not on regional affiliations.

Prof. Alexander de Guzman, former chair of the Political Science Department of the College of Social Sciences and Philosophy in Bicol University, sees a tough fight for Bicolano candidates in the vice presidential race.

“With three vice presidential bets rooted in Sorsogon and two with connections in Albay, Bicol is polarized and the Bicol vote becomes immaterial,” he said. The region, composed of six provinces, has more than 3 million voters.

According to Tria, a “conscience vote” is different from the bloc votes delivered by some religious groups “where there is only one source of wisdom and nobody cannot question it.”

“When we say Bicol vote, it’s just territorial, geographical … it means how many potential voters the region has,” Tria said.

Simply put, a Bicolano voter does not automatical ly vote for a Bicolano candidate in the national position, he said.

The Commission on Elections said the number of qualified voters in this year’s elections reached 54,363,844. Bicol has 3,121,662 registered voters while the Ilocos region, where Marcos hails, has 2,950,775.

In the 1998 presidential election, Sen. Raul Roco, a Bicolano, failed to muster a solid victory in the six provinces in the region when Masbate supported the eventual winner, Joseph Estrada. Roco placed third and garnered 13.83 percent of the votes.

When Roco again ran for president in 2004 against Gloria Macapagal-Arroyo, Fernando Poe Jr., Panfilo Lacson and Eddie Villanueva, only his home province of Camarines Sur and Albay delivered for him in Bicol.",04/05/2016,https://newsinfo.inquirer.net/783084/no-bicol-vote-exists-but-bicolanos-urged-to-rally-behind-leni
